participant_id,instance_gmt,uuid,mw_label,test_fold_num
BE7-P1034-Memphis,11/20/2013 21:26:46.497,d08f4539-a0b8-4138-909e-7e05cf314bc6.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:27:00.497,b2111a11-e20a-499d-ab56-e2769e46a01a.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:27:28.497,a8c660d3-7a01-484d-ab90-fd0e135dbc72.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:28:10.497,9db34494-74df-49ce-aec9-5d3acb9cd892.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:29:06.497,370d7224-f408-4c6e-a56e-c3df5b11ed6f.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:29:48.497,23ecfffd-49b3-4b94-8d1e-f1cf76302b04.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:30:02.497,612eff38-0c2c-4d90-8ffe-366f1a191a16.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:31:40.497,332c3565-8d57-4015-80fb-4747191608c7.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:32:08.497,aa99a145-7178-4009-abc2-17ff3a9e3974.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:32:22.497,74b6a842-da73-409d-9842-e90274625a8c.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:34:00.497,48e0864b-7297-4e1d-91b7-17952dc2bc29.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:34:28.497,25b16ca9-781b-428a-9f25-5be47775eaac.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:34:56.497,7c0388fb-a28e-424e-af2f-d531be03eb7e.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:35:58.519,cfe720c5-69b5-4b38-95df-9385565c6a3b.mp4,MW,4
BE7-P1034-Memphis,11/20/2013 21:36:43.671,811ac0f6-a8ff-43ac-8afc-1d20cf9509a7.mp4,MW,4
BE7-P1034-Memphis,11/20/2013 21:37:16.497,1255c10d-91c4-4c86-9946-d729837395a6.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:38:40.497,f7b15351-54b5-4f69-a8b1-e0325209ea3a.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:39:52.190,eab8f090-c529-4836-94d1-ed6982a7b039.mp4,MW,4
BE7-P1034-Memphis,11/20/2013 21:40:32.497,6626f362-919f-49a7-a61c-d4931e354804.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:40:46.497,ed18b4f1-7e23-4415-b043-96be969ee6bb.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:41:36.028,f2e0daa7-575c-4dc9-afd1-0f83423a5168.mp4,MW,4
BE7-P1034-Memphis,11/20/2013 21:41:56.497,da5010cc-8d54-41c5-a1aa-a204a795dd32.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:42:10.497,7b62deb5-6f41-4ecf-92e6-e63e54b157ab.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:43:20.497,587b4260-e12c-4fef-9a35-6ce8345276b5.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:43:34.497,fe4552b7-6654-48f7-9c38-e83bf70170d2.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:44:02.497,40980d8d-b718-41aa-89f3-8a3d2146e966.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:44:16.497,8a852b6f-e48f-46ad-a022-09672d8df53f.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:44:58.497,0b9ec9f1-0a11-4aa5-9341-3daa2e753d7e.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:45:40.497,adbb1495-5bfe-4498-ba99-5e8c817e6212.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:45:54.497,eb66597b-36a1-4081-b0ce-e27f980a4cee.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:46:22.497,637ea3b8-a9dd-41f3-a501-4211d5e77e3e.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:46:36.497,2f99f542-49fe-4147-a9b6-9aa1da1b1ace.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:47:32.497,26e1b83c-931b-4d8c-a18c-27f8cb7be9e0.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:48:00.497,52f5883d-7894-41e5-9232-a25fc427f5bc.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:48:14.497,0b74bca2-f6f6-4997-8f88-32b0ba629fca.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:49:02.187,fac89370-51b2-42ad-b3a1-44f491bcc44f.mp4,MW,4
BE7-P1034-Memphis,11/20/2013 21:49:40.682,809994e2-e90e-4a8c-988c-02dc750b5ea6.mp4,MW,4
BE7-P1034-Memphis,11/20/2013 21:51:26.728,848c1da6-eea4-4971-863b-0768511e28c1.mp4,MW,4
BE7-P1034-Memphis,11/20/2013 21:51:44.497,9673afe9-c32b-419c-86b6-ec0492679bd5.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:52:12.497,795ec870-1011-4aa7-b141-8496982ac63e.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:52:40.497,7bdc72ff-d765-498f-8787-106349e2452a.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:53:22.497,a8f92f6a-118b-4992-8862-79daa51acb42.mp4,NonMW,4
BE7-P1034-Memphis,11/20/2013 21:53:52.785,f7b597e0-8079-4a10-afcd-f6300fba964d.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:17:11.319,cd1360c7-d3a9-40f9-8d37-1587c9c39656.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:18:19.043,5cc29311-a8b2-4742-ac1e-8a4289e59a1b.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:18:52.817,e423be61-4d68-48db-a6e6-2c189d83897f.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:19:44.558,045314b3-e58a-4a1c-8cac-0e744cace13e.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:20:18.300,57adae54-18bc-4ec9-9734-ed1a7defa582.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:20:43.090,4ba63347-e45b-4e1b-8f2b-10cf52a6cee5.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:22:52.282,e367c087-9316-4cd1-b31a-6609ec6033dc.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:24:30.282,30d06356-b914-4ef3-a483-cf5237101aa6.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:25:57.342,8e10a090-e2fd-478d-9100-80076a457ed4.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:30:34.282,21a7571d-7825-40c5-ae76-81273414b0f9.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:32:32.855,27ea25a8-76af-49b4-aa53-6bdaeb409d21.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:33:24.231,732cf82e-bf3f-4388-a6af-3eb98b9a0e3f.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:34:47.909,0b8d845b-b254-4329-a2ee-ec4531dc29bc.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:35:56.282,ed7af108-ae56-4bc6-83de-652a1987ddc0.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:36:52.282,202a5965-1c39-467f-a692-d5a9f0167b89.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:37:28.514,65276665-2a49-4885-82e7-77aa48f72c5d.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:38:02.282,210ca684-3785-4f27-bc92-ee405bd4b0cf.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:38:45.813,efbbffbf-0208-4f68-8203-7ce847050741.mp4,MW,4
BE7-P1043-ND,11/21/2013 15:39:12.282,7bdb2fe0-b5fa-48f9-b63c-3653a158c308.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:39:40.282,a3b43591-780f-4efb-b8b9-1ed0289318e9.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:40:08.282,8c81e083-42c3-42a5-8f27-36318d9fcfaf.mp4,NonMW,4
BE7-P1043-ND,11/21/2013 15:41:46.282,314d3693-b430-42d4-8ba0-5279dba1ca6f.mp4,NonMW,4
BE7-P1044-ND,11/21/2013 16:52:45.476,760ae16a-5fd7-44d1-bd4f-a8e181d257c6.mp4,MW,3
BE7-P1044-ND,11/21/2013 16:53:14.248,8dac3493-4433-4d5b-a8ba-44f713f2a6ac.mp4,MW,3
BE7-P1044-ND,11/21/2013 16:53:38.548,e9ee1aba-bf7e-416e-9436-57223ab3cf41.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 16:55:02.548,aab19755-d384-4f8f-a144-b09d4b891eb3.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 16:57:27.182,f2b532e0-e384-44a5-93fb-126474703bc5.mp4,MW,3
BE7-P1044-ND,11/21/2013 16:58:04.548,61985e12-3880-43e8-95f4-200076a4f639.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 16:59:23.964,089cd09e-9b86-41c5-9e29-ea71a3aed430.mp4,MW,3
BE7-P1044-ND,11/21/2013 17:00:24.548,84bb5352-36c8-4399-a875-69736594c5b7.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:01:22.023,0731ba84-2ce6-4f1d-94da-edef2644daa4.mp4,MW,3
BE7-P1044-ND,11/21/2013 17:01:48.548,e0c549db-629a-447d-acd9-12416c844507.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:02:23.897,6d0f5fa4-f00a-4cd3-bd88-c7d2fade8974.mp4,MW,3
BE7-P1044-ND,11/21/2013 17:02:44.548,74d9612a-744a-4f4d-93d9-e968fa4d4779.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:03:54.548,f4afb570-cc65-45b2-bdfd-a4d4460f8998.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:04:50.548,a8281eb5-4af4-4a43-917d-aa6ec4248dec.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:05:18.548,71d0b5d9-49d6-46fd-8494-e22fbcd757a8.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:05:46.548,202f712e-99c0-4cdd-a46d-98e11f9b623b.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:06:14.548,22e5aebb-9884-48fc-b132-dadfa176ee27.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:06:42.548,c03da27c-d742-4d4c-ba46-5891b920aacd.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:07:10.548,e81eb7a1-fe8d-42f5-af32-59fb73395dfb.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:07:50.333,ffa3c91e-c2a1-4821-8c02-29d55412f72f.mp4,MW,3
BE7-P1044-ND,11/21/2013 17:08:20.548,af1a14ea-c649-4bd0-8d9f-79ab60543f48.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:11:08.548,528983ff-f4aa-4a42-80b2-d799c76f97e1.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:11:53.563,562faff4-bdb1-4fa3-bae8-76bdb55382ce.mp4,MW,3
BE7-P1044-ND,11/21/2013 17:12:18.548,ed08b3c1-dde5-4e53-8be2-d740e0ba2469.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:12:51.004,e9438472-59ac-4732-9623-e1d67e933075.mp4,MW,3
BE7-P1044-ND,11/21/2013 17:15:06.548,e0f4d85a-5c25-49c5-8a08-cb34870d6af0.mp4,NonMW,3
BE7-P1044-ND,11/21/2013 17:15:37.845,d711380c-d84b-4bbf-ba5d-2de8b20bc47e.mp4,MW,3
BE7-P1044-ND,11/21/2013 17:16:36.073,d0a5b959-90c3-4c1f-ad7a-b3922ee986e9.mp4,MW,3
BE7-P1044-ND,11/21/2013 17:17:26.548,65476fc9-93dd-43fe-916d-0289fb1aca50.mp4,NonMW,3
BE7-P1045-ND,11/21/2013 18:16:39.429,2cfa223d-0185-4345-96bc-a17f6171c930.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:17:07.429,635a8fa1-586b-4c66-b5b7-03c2048161c2.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:17:35.429,15ff7480-444f-4594-adf2-1f8110b28973.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:18:03.429,7a1ebde9-7da6-4dfb-9a19-54c7e390d5d7.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:19:00.779,65a80fd7-7734-4723-af1d-a7511d489b22.mp4,MW,2
BE7-P1045-ND,11/21/2013 18:19:51.981,68382cec-2ed7-4285-8fed-e97bc1d99c30.mp4,MW,2
BE7-P1045-ND,11/21/2013 18:20:09.429,0d1b778c-8b42-4055-ae25-f81816e6c9e5.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:32:29.431,e721239e-4c91-4444-8efc-ace69496e5bb.mp4,MW,2
BE7-P1045-ND,11/21/2013 18:33:27.429,06365d67-a3d8-4419-9572-1e1121295dbf.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:35:33.429,2eb7bfd1-7040-4ae8-ad16-d70be9fd6bbd.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:36:44.611,a89044b4-a4d1-4bf4-8e06-f274fdb1c730.mp4,MW,2
BE7-P1045-ND,11/21/2013 18:37:53.429,80ba2276-b1fa-4281-9706-da0d5e80959b.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:38:07.429,a6352596-1cd1-49f8-87c8-dc03da670955.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:38:40.263,22d6cf3b-1ef7-4961-baf2-1318a20eff16.mp4,MW,2
BE7-P1045-ND,11/21/2013 18:44:11.429,e848fa3e-75bd-43db-99ba-d3836842c026.mp4,NonMW,2
BE7-P1045-ND,11/21/2013 18:45:35.429,236ee0f0-6579-44bc-b09b-ad5da6631bfc.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 19:46:36.381,3be22dcd-f3ce-49af-acdb-5555776ff0e5.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 19:48:12.700,5d322cd3-82d4-481c-91fd-3b4d03b2c8c5.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 19:49:20.354,53fbdc73-2459-4236-9994-c34702ce33c2.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 19:50:41.204,221906fa-1068-40f7-b10e-8a4510f2a386.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 19:52:38.700,bfef3c31-22e2-4be3-84a7-443d65953f5c.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 19:53:10.129,9f889eae-993e-4e03-84c1-bf38cf887618.mp4,MW,2
BE7-P1046-ND,11/21/2013 19:53:46.389,497a76f9-d498-460a-888e-d93952bbae5b.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 19:54:16.700,7002d285-c9b3-4f3b-8b69-9d90700ac385.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 19:54:28.389,36298cc4-0cce-464b-8bc1-fdc73f0c4e33.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 19:54:42.389,d5326ffc-524f-48b0-9e36-b61869903ae3.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 19:54:54.273,77ef0e56-32b0-461a-bfb0-d9787ec43acb.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 19:55:26.700,64b00b66-27ac-4a7f-b82f-16c3385be71d.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 19:56:20.389,91c37428-8dd1-44f6-91fc-cffe9e3a74ef.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 19:56:34.389,0d044aae-aeac-4860-abe9-3947323e1216.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 19:57:02.919,7fb503e5-47b4-431e-b277-fd2b1cc7ef6f.mp4,MW,2
BE7-P1046-ND,11/21/2013 19:57:45.498,69f3e552-cce1-45cb-a604-4a2e47f01fb0.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 19:57:52.415,41610f92-f9f5-4059-b094-24efbd47e5bc.mp4,MW,2
BE7-P1046-ND,11/21/2013 19:58:26.389,6dcaa9fc-e15c-40ba-81b2-80ae1041de9d.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 19:58:40.389,0a70ad6f-8a38-4372-b23e-eb160132e1a6.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 19:59:22.389,eea20c5d-5a9b-45ea-b837-61354fb2a381.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 19:59:47.462,fe9de15c-04f7-42c8-826a-efb57f9e6c33.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 20:00:20.700,b4919819-ae33-4bbb-bb4f-88037c06f1fe.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:00:53.502,1e5291e2-d3d0-4eea-9278-bbd4a368b45b.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 20:01:16.700,86a6a169-3d40-46f5-9735-c9cda3b1bb8e.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:01:46.702,780828eb-8688-4974-9bf0-c757e31a203f.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 20:03:08.700,7719b530-d410-4e1b-9e2b-f948994e1080.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:03:36.700,b674b137-f2d6-4ea0-812d-ea14a79ee527.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:04:53.739,0f825f4c-7678-4003-8cd6-71904095652e.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:06:22.389,1dfa758c-eda4-42c7-a72b-63fa89c591a3.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:08:29.152,9f377d07-5452-43f4-bc38-30c6c51a6cd0.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 20:08:58.700,f6bf5f34-026f-434a-ac16-34955124aa0b.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:09:10.389,720dc5e6-eb23-4401-8bd8-5e5de6adba80.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:09:24.389,39fbc570-a508-48ad-82c7-92ecc64c3e16.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:09:29.490,20235d9f-7156-4f2e-8b47-df969a5f8d0c.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:10:34.389,56b66014-0c64-4c5b-8519-15082ad9025e.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:10:35.930,abcfee52-10ef-402d-99e9-4af00f5ac6e3.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 20:11:04.178,f8bcd2f7-29f1-41c4-8ec3-ff4f6a5605d1.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:11:16.389,42455e3f-a39b-4bf9-beed-c6eee7a164c1.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:11:30.389,677d37f5-cbd9-4727-8a0b-d1de1ce5dcf0.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:11:47.993,49111c04-89df-4a1e-ab35-96f549bc90e0.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:12:12.389,0b217d9b-09c2-4af7-b8f0-b650a84425a4.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:12:26.389,7095cf8d-c746-4a6c-94dd-d900a176026b.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:12:40.389,791eae47-0fd7-4105-8adc-4c37f099b721.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:12:42.833,84cedbdb-65f7-4249-b028-e99030c4b5ab.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:13:12.719,de0f6695-a0e8-491a-8432-2ad0a48e4bb7.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 20:13:25.354,0781e797-5a8c-467d-ad95-870bf80fd347.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:14:04.389,394dfbda-eb79-401a-a061-0498201704a6.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:14:06.176,2a1eace8-8f92-45b2-a8cb-a2c984efac8b.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:14:46.389,598cff0a-5e57-4772-ae78-35b0c3b11741.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:15:00.389,5ac4f4e8-098a-4396-88bd-6f8e65219d20.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:15:56.389,b39b7568-f304-4c19-9537-eae4b6731f5e.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:16:10.389,866a39d1-41b8-4a57-93b0-a2207c4f1293.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:16:31.024,e128ed7a-4761-446e-8a86-548b6263a984.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:17:06.389,d3e556f0-96c9-45b3-babc-62429fb970e9.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:17:20.135,fba979d4-0c4b-40ff-a03e-af5fea594e1f.mp4,MW,2
BE7-P1035-Memphis,11/21/2013 20:18:15.495,e082915a-dd6f-49e1-803c-c50030f3406f.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:18:24.867,26395ab4-aa0e-4644-8eea-6a5e54405957.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:18:44.389,2c6a7174-d21d-4691-aa33-bfa845dd0751.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:18:54.814,e26ba537-be45-48ec-8e76-decb47e2541c.mp4,MW,2
BE7-P1046-ND,11/21/2013 20:18:58.389,0e3d588b-511e-4984-85cc-db5eb5e70859.mp4,NonMW,2
BE7-P1035-Memphis,11/21/2013 20:19:14.700,6a678ba3-ac89-408f-9c5e-01637ae0db17.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:19:26.389,43dc10f1-352f-49de-a940-d95c4aea56ad.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:19:40.389,a0bc13bf-f4b7-4846-a198-20c58f461ed9.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:20:50.389,880a42c1-9237-4a63-8153-5978006ae27c.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:21:04.389,b46f37cf-9721-49d6-9eb8-0239fb1188ec.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:22:00.389,9ecdc6ce-fe5d-469a-b3ef-1f4629c59837.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:23:38.389,d13f29e2-cae6-4838-8185-f20a98e4816e.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:23:52.389,7bbbf069-6aa8-495a-a13c-9df6d123fb95.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:26:40.389,5f8bd69b-97ae-4ac8-81f4-66e165d4461d.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:27:08.389,89aaa9bc-21ee-4fd0-84bb-3778de84a6c5.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:27:50.389,8a5c7c47-d6ed-4d61-8751-7142e49b7dd2.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:29:28.389,4d194f4f-741b-4026-b6be-6d20e60175c9.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:34:36.389,aa4f321f-704f-4190-b61f-651bb2c2a84a.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:35:18.389,02e417d6-ea63-4d34-b5be-9d60553ba694.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:38:48.389,6cc66949-19e9-44e6-9226-6c36565ab5f5.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:39:30.389,be0ef38d-6b36-47db-bf60-4ba186cc9770.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:39:44.389,e4ac4102-b820-4016-81e5-50ff7ca0e454.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:40:12.389,5533c035-658d-439a-8301-2d011cf72698.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:40:26.389,e41aba9b-892d-492a-beb3-5943765d8d46.mp4,NonMW,2
BE7-P1046-ND,11/21/2013 20:40:54.389,87f3ae0e-cf7a-4d0d-920b-a34e17175433.mp4,NonMW,2
BE7-P1036-Memphis,11/21/2013 21:20:06.956,9cfb24ec-c8cd-4107-a91d-0dd56606d52d.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:20:44.312,75823161-e63d-4d0a-a945-7a35d47e7fa7.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:25:05.409,05b61c97-9d19-4c75-a243-c308e31bb763.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:26:29.409,e6cf7300-96bd-43e1-b1c8-32aac5821e0f.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:26:57.409,c4f5cb20-b245-4072-90e7-9169be534a5e.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:27:25.409,838c8aa7-5f82-4363-9098-b4f51c00febe.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:28:37.189,26575378-626d-42c2-b82a-d7df36566685.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:29:12.612,c109eb27-8fed-453c-b927-f535143c73ab.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:29:53.398,e2627954-f787-42fc-ad6f-370b0e114b84.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:30:24.731,09efe514-1087-4b86-a2ac-ce97146143fd.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:31:11.291,75f396a7-a805-40c6-a2f5-0af59501d7e5.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:31:51.409,e786534d-5daf-4faa-b498-c8c69fcb7240.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:32:26.827,6dae646f-cf0a-47b4-bff4-7804e98ee4e9.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:32:56.156,7e4d50b1-438a-44c8-9659-09ddce9de5e3.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:33:53.202,dd259ffa-5912-4cc5-acf6-35a94c5372cf.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:34:25.409,7ca43f16-d88c-4db2-ae8c-7b5676ad3593.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:35:00.107,f3604d2b-cd02-4b83-91b7-6f7d3e44e2ee.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:35:35.409,d50a04a7-d2fc-4bad-a421-7fdea9489502.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:35:49.409,df358151-d41f-4b0e-80c6-4e7434b0b4ae.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:36:17.409,46ef221d-83c3-44a0-80a5-66bf0df23652.mp4,NonMW,1
BE7-P1036-Memphis,11/21/2013 21:36:51.474,93c94f38-9d79-43d7-8973-ab6259af4aea.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:37:31.609,9b6b3611-2994-4e52-9901-748d2845881f.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:39:33.762,a7afb4e7-6416-49a8-9d3c-f0006958be0c.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:40:18.255,63c86410-2f28-4c5a-bd07-43d7a963c2e3.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:40:53.960,91959506-c08b-47a2-b3e0-715c0921615e.mp4,MW,1
BE7-P1036-Memphis,11/21/2013 21:44:52.119,de493d3d-90e4-4a37-b8bc-df367157d922.mp4,MW,1
BE7-P1037-Memphis,11/22/2013 16:30:49.615,5fbc1c27-6fd4-49e0-8414-76ccb6f51b1f.mp4,MW,3
BE7-P1037-Memphis,11/22/2013 16:31:34.076,e6d75b71-b004-4987-9144-a4a03d88afa2.mp4,MW,3
